PST;Max TemperatureC;Mean TemperatureC;Min TemperatureC;Dew PointC;MeanDew PointC;Min DewpointC;Max Humidity; Mean Humidity; Min Humidity; Max Sea Level PressurehPa; Mean Sea Level PressurehPa; Min Sea Level PressurehPa; Max VisibilityKm; Mean VisibilityKm; Min VisibilitykM; Max Wind SpeedKm/h; Mean Wind SpeedKm/h; Max Gust SpeedKm/h;Precipitationmm; CloudCover; Events;WindDirDegrees
06/01/2014;16;11;7;7;4;0;71;61;51;1025;1023;1022;16;15;11;14;4;16;0.00;5;;75
07/01/2014;16;12;8;11;7;4;86;70;53;1023;1022;1021;16;14;11;24;7;27;T;5;Rain;304
08/01/2014;15;13;11;11;9;8;86;79;72;1024;1023;1021;16;15;5;32;15;39;0.25;7;;281
09/01/2014;16;13;11;10;8;6;89;73;57;1025;1024;1023;16;15;8;40;19;50;T;5;;287
10/01/2014;16;12;9;9;8;6;89;75;60;1026;1024;1022;16;15;10;24;9;27;0.00;4;;310
11/01/2014;14;11;8;11;8;6;93;83;72;1026;1024;1021;16;16;10;29;10;35;T;4;;281
12/01/2014;16;12;8;8;6;2;93;70;47;1029;1027;1025;16;16;11;27;11;32;0.00;2;;313
13/01/2014;19;13;6;7;3;0;71;50;28;1032;1029;1028;16;16;16;29;4;35;0.00;1;;88
14/01/2014;22;14;7;6;3;-3;71;45;19;1031;1029;1027;16;16;16;19;4;24;0.00;0;;134
15/01/2014;23;16;9;4;1;-4;71;44;17;1028;1025;1023;16;16;16;16;4;21;0.00;0;;131
16/01/2014;23;16;8;7;2;-3;71;45;19;1024;1022;1020;16;16;16;13;3;16;0.00;0;;125
17/01/2014;19;13;7;7;4;2;71;53;34;1023;1021;1020;16;15;8;8;2;11;0.00;0;;128
18/01/2014;19;13;6;8;4;0;77;57;36;1022;1020;1018;16;14;11;11;2;19;0.00;0;;128
19/01/2014;19;13;6;7;3;1;76;54;32;1021;1019;1018;16;16;13;11;3;11;0.00;1;;110
20/01/2014;19;13;6;9;5;1;76;60;43;1024;1022;1020;16;15;11;14;3;14;0.00;1;;354
21/01/2014;20;13;6;7;3;-4;76;48;20;1025;1023;1021;16;16;16;19;3;21;0.00;3;;258
22/01/2014;18;13;7;8;5;-1;77;64;51;1022;1017;1013;16;16;16;29;8;35;0.00;1;;304
23/01/2014;21;14;7;8;3;-3;80;51;21;1016;1013;1012;16;15;11;27;7;34;0.00;0;;61
24/01/2014;18;13;8;8;5;0;80;56;32;1025;1021;1017;16;13;6;14;4;14;0.00;3;;5
25/01/2014;18;14;9;9;6;1;83;60;37;1025;1022;1020;16;15;11;19;3;21;0.00;2;;281
26/01/2014;19;14;9;9;6;1;83;65;46;1021;1019;1017;16;16;14;34;9;39;0.00;3;;317
27/01/2014;15;12;9;9;8;6;83;73;62;1023;1021;1019;16;16;11;29;10;32;0.00;6;;301
28/01/2014;18;15;12;14;12;8;90;81;72;1025;1023;1023;16;15;3;27;9;34;0.00;7;;290
29/01/2014;17;15;12;14;12;10;93;89;84;1023;1020;1016;16;15;11;32;13;35;T;8;Rain;282
30/01/2014;14;13;11;11;9;8;93;80;67;1015;1013;1012;16;16;14;48;22;61;T;6;Rain;267
31/01/2014;16;12;8;8;6;2;86;63;39;1019;1017;1013;16;16;14;52;20;61;0.00;1;;285
01/02/2014;15;11;6;6;4;2;82;63;43;1022;1020;1019;16;16;16;32;10;37;0.00;1;;270
02/02/2014;14;12;8;7;6;2;86;74;61;1017;1013;1011;16;13;6;47;20;53;21.59;7;Rain;111
03/02/2014;13;11;8;6;5;4;82;69;55;1019;1017;1015;16;16;16;40;18;52;0.00;3;;306
04/02/2014;13;10;7;7;4;2;83;67;50;1022;1020;1019;16;16;16;34;12;37;0.00;4;;288
05/02/2014;13;9;6;8;6;3;86;73;59;1023;1021;1018;16;16;16;27;11;39;2.29;6;Rain;255
06/02/2014;11;10;9;11;9;6;100;90;80;1017;1014;1013;16;12;4;32;11;37;16.26;8;Rain;100
07/02/2014;13;12;11;12;11;9;100;92;83;1019;1017;1016;16;14;5;50;18;64;5.84;8;Rain;152
08/02/2014;15;13;12;14;13;9;100;92;83;1021;1019;1018;16;8;2;45;20;60;10.67;8;Rain;164
09/02/2014;15;14;13;14;13;11;100;92;83;1021;1020;1018;16;10;3;34;14;42;8.89;8;Rain;174
10/02/2014;14;12;11;12;11;10;100;93;86;1026;1024;1021;16;14;3;27;15;32;T;7;Rain;274
11/02/2014;13;12;9;11;9;9;100;92;83;1025;1023;1022;16;15;11;35;15;42;0.00;6;;287
12/02/2014;13;11;8;11;9;7;100;92;83;1026;1024;1023;16;11;0;29;9;35;0.00;6;Fog;278
13/02/2014;19;15;10;14;12;10;100;87;73;1024;1022;1020;16;10;0;24;12;32;0.00;6;Fog;288
14/02/2014;19;16;13;13;12;10;100;80;60;1022;1020;1018;16;14;3;23;8;26;0.00;7;;293
15/02/2014;17;14;11;13;11;9;93;83;72;1017;1016;1016;16;16;11;27;9;34;T;7;Rain;174
16/02/2014;17;14;10;12;8;4;93;68;43;1023;1021;1018;16;16;10;32;13;37;0.25;3;;292
17/02/2014;16;12;8;9;7;6;86;69;51;1022;1021;1020;16;16;16;34;16;40;0.00;3;;280
18/02/2014;17;13;9;12;9;7;93;80;67;1023;1021;1020;16;16;8;35;12;40;0.00;5;;272
19/02/2014;17;14;11;12;9;6;93;72;51;1023;1021;1020;16;16;16;37;23;42;0.25;4;;276
20/02/2014;19;13;7;8;7;5;86;65;43;1023;1022;1020;16;16;14;29;9;35;0.00;4;;277
21/02/2014;21;14;8;11;8;4;86;61;35;1020;1018;1016;16;16;16;35;12;42;0.00;1;;282
22/02/2014;19;13;8;11;9;6;93;78;63;1017;1015;1014;16;16;16;37;14;45;0.00;2;;286
23/02/2014;17;13;8;11;8;7;93;81;69;1017;1016;1014;16;15;10;37;12;42;0.00;3;;268
24/02/2014;22;14;7;12;8;5;89;65;40;1016;1014;1013;16;16;16;27;10;34;0.00;1;;302
25/02/2014;17;13;9;12;9;7;89;78;67;1015;1014;1013;16;15;11;32;10;37;0.00;6;;215
26/02/2014;16;14;12;13;11;8;93;80;67;1014;1010;1005;16;14;6;50;24;63;10.92;8;Rain;147
27/02/2014;18;16;13;12;11;10;86;76;65;1013;1008;999;16;16;13;34;16;50;1.27;7;Rain;163
28/02/2014;16;14;12;13;11;7;93;79;64;999;996;995;16;14;5;40;24;50;17.27;7;Rain;131
01/03/2014;17;14;12;13;12;10;100;89;78;1009;1003;998;16;16;11;35;14;47;3.56;6;Rain;125
02/03/2014;16;13;11;13;11;9;100;85;69;1022;1016;1010;16;13;5;27;10;35;0.76;6;Rain;192
03/03/2014;16;13;10;12;11;9;100;82;64;1021;1020;1016;16;16;16;34;11;39;2.03;7;Rain;136
04/03/2014;17;14;12;13;13;11;100;92;84;1020;1019;1017;16;16;16;23;6;27;T;7;;339
05/03/2014;20;17;13;15;13;8;100;73;45;1020;1018;1016;16;14;10;27;10;37;4.06;8;Rain;163
06/03/2014;17;15;12;14;12;11;100;84;67;1023;1021;1017;16;15;11;23;12;26;T;5;Rain;277
07/03/2014;18;14;9;11;10;7;100;76;52;1022;1021;1020;16;16;11;35;17;40;0.00;3;;291
08/03/2014;19;14;9;13;10;8;100;78;56;1023;1021;1020;16;16;14;26;9;29;T;5;Rain;306
09/03/2014;22;18;14;14;11;7;86;62;38;1022;1020;1018;16;16;16;27;8;34;T;6;Rain;295
10/03/2014;19;16;13;13;11;8;93;75;56;1024;1022;1020;16;15;6;35;18;40;T;5;Rain;289
11/03/2014;21;17;13;8;3;0;62;45;27;1023;1019;1016;16;16;16;45;14;50;0.00;1;;13
12/03/2014;22;18;14;9;5;2;51;42;32;1019;1017;1016;16;16;16;58;28;69;0.00;1;;7
13/03/2014;24;18;12;11;7;2;83;57;31;1019;1017;1016;16;16;16;37;11;;0.00;1;;288
14/03/2014;21;16;12;11;10;9;86;72;58;1024;1021;1019;16;16;14;37;16;40;0.00;3;;267
15/03/2014;24;18;11;14;11;8;86;65;43;1026;1025;1024;16;16;16;35;12;42;0.00;1;;306
16/03/2014;20;16;11;13;10;8;89;73;56;1027;1025;1023;16;16;16;56;20;69;0.00;3;;291
17/03/2014;19;15;11;11;8;7;83;68;52;1024;1020;1016;16;16;16;45;22;50;T;3;;282
18/03/2014;22;16;9;8;3;-2;83;53;22;1015;1014;1013;16;16;13;34;8;39;0.00;1;;273
19/03/2014;23;16;9;10;5;1;83;53;23;1019;1017;1015;16;16;16;32;10;35;0.00;3;;289
20/03/2014;21;16;11;12;9;7;83;70;56;1018;1016;1014;16;16;14;42;18;50;0.00;4;;285
21/03/2014;18;14;9;9;8;7;86;71;56;1016;1015;1014;16;16;13;35;11;40;0.00;2;;286
22/03/2014;18;13;8;11;8;6;83;70;56;1020;1018;1016;16;16;16;29;12;35;0.00;1;;299
23/03/2014;18;14;9;11;8;7;89;73;56;1022;1021;1019;16;16;16;34;13;39;0.00;2;;290
24/03/2014;22;16;9;11;8;4;100;72;44;1021;1019;1016;16;13;0;37;17;42;0.00;2;Fog;288
25/03/2014;17;13;9;13;10;5;86;75;64;1018;1014;1011;16;16;8;29;12;34;2.29;5;Rain;232
26/03/2014;17;14;12;12;10;9;86;75;64;1015;1012;1009;16;15;6;40;18;47;9.14;6;Rain;235
27/03/2014;18;16;12;10;9;7;83;66;48;1021;1018;1015;16;16;14;24;13;34;T;7;Rain;220
28/03/2014;22;17;13;12;11;9;86;67;47;1022;1021;1020;16;16;16;39;15;47;T;6;Rain;176
29/03/2014;16;14;12;14;12;8;93;83;72;1021;1018;1016;16;13;2;39;17;45;14.48;7;Rain;224
30/03/2014;16;13;10;9;8;6;89;70;51;1021;1019;1018;16;16;16;26;15;45;0.25;3;;264
31/03/2014;14;12;9;9;7;6;86;74;62;1019;1013;1011;16;15;5;37;15;52;12.45;5;Rain;170
01/04/2014;15;12;9;8;7;6;93;78;62;1014;1012;1010;16;15;10;39;14;58;15.75;7;Rain;163
02/04/2014;16;12;8;8;7;6;86;71;55;1020;1017;1012;16;16;16;35;14;40;9.14;4;Rain;66
03/04/2014;18;14;9;11;8;6;86;67;48;1020;1019;1017;16;16;16;26;10;39;0.00;6;;189
04/04/2014;16;13;11;10;9;7;89;73;57;1018;1017;1015;16;16;11;35;18;45;5.59;6;Rain;271
05/04/2014;17;14;10;10;9;8;89;75;60;1023;1021;1018;16;16;14;45;21;53;0.00;1;;276
06/04/2014;23;17;10;13;11;8;89;67;44;1024;1022;1020;16;16;14;37;11;42;0.00;2;;285
07/04/2014;28;21;13;14;11;9;86;63;39;1021;1020;1018;16;16;16;35;10;39;0.00;0;;310
08/04/2014;26;19;13;16;12;10;86;68;49;1020;1018;1017;16;16;16;35;15;40;0.00;4;;303
09/04/2014;18;14;11;12;11;9;96;82;67;1019;1017;1015;16;16;16;40;22;47;0.00;4;;299
10/04/2014;22;16;9;12;10;8;93;71;49;1017;1015;1012;16;14;3;40;14;47;0.00;5;;305
11/04/2014;18;15;12;12;11;9;93;80;67;1014;1013;1011;16;16;16;32;16;37;0.00;6;;290
12/04/2014;19;15;11;11;9;7;83;68;52;1014;1013;1012;16;16;16;35;12;45;0.00;2;;254
13/04/2014;22;17;12;12;10;8;93;75;57;1018;1016;1015;16;16;14;40;16;48;0.00;4;;270
14/04/2014;20;16;11;12;11;10;96;80;63;1020;1019;1017;16;16;13;45;19;50;0.00;4;;295
15/04/2014;18;15;11;11;9;8;89;75;60;1019;1016;1013;16;16;14;39;17;47;0.00;3;;273
16/04/2014;23;17;11;11;9;8;83;65;47;1013;1012;1010;16;16;13;45;19;52;0.00;2;;292
17/04/2014;18;15;12;11;9;8;89;73;56;1012;1011;1009;16;16;13;47;27;58;0.00;3;;277
18/04/2014;17;14;11;10;9;7;83;72;60;1014;1013;1012;16;16;14;40;22;48;0.00;3;;276
19/04/2014;17;14;11;12;9;7;89;73;56;1020;1019;1014;16;16;13;39;21;47;T;4;;267
20/04/2014;26;18;11;16;9;6;89;60;30;1021;1020;1018;16;16;16;45;16;50;0.00;1;;304
21/04/2014;21;16;11;10;9;7;77;63;48;1019;1017;1015;16;16;14;40;20;47;0.00;5;;283
22/04/2014;17;14;11;11;7;3;89;64;39;1021;1019;1015;16;16;5;58;37;66;1.02;4;Rain;276
23/04/2014;19;15;11;11;7;5;86;66;46;1021;1020;1019;16;16;16;52;25;61;0.00;3;;282
24/04/2014;19;16;13;13;12;10;93;76;58;1020;1018;1015;16;16;16;39;18;47;T;6;Rain;265
25/04/2014;23;17;11;13;10;8;100;89;77;1015;1012;1010;16;15;5;47;20;58;9.40;7;Rain;252
26/04/2014;17;13;9;8;6;4;83;62;39;1019;1015;1011;16;16;16;42;24;53;0.00;4;;267
27/04/2014;18;15;12;11;9;8;86;73;60;1021;1019;1017;16;16;16;35;17;42;0.00;6;;229
28/04/2014;21;16;11;11;8;4;89;63;37;1024;1022;1021;16;16;14;42;19;53;0.00;1;;285
29/04/2014;30;21;12;12;8;5;72;47;21;1023;1021;1017;16;16;16;29;9;34;0.00;2;;276
30/04/2014;32;24;16;14;9;1;72;46;19;1019;1017;1015;16;16;16;21;7;24;0.00;2;;297
01/05/2014;30;23;17;15;8;1;66;41;16;1019;1018;1017;16;16;16;45;13;53;0.00;3;;312
02/05/2014;23;18;12;12;11;8;93;69;44;1019;1018;1017;16;16;16;40;22;50;0.00;5;;290
03/05/2014;19;16;13;12;11;9;86;69;52;1018;1017;1016;16;16;16;45;28;56;0.00;6;;267
04/05/2014;20;17;14;12;12;11;86;72;58;1019;1017;1017;16;16;16;34;20;39;0.00;6;;278
05/05/2014;19;16;13;12;10;8;86;69;52;1018;1016;1015;16;16;16;56;33;76;0.00;4;;270
06/05/2014;19;16;11;9;8;7;83;64;45;1014;1013;1012;16;16;16;63;30;72;0.00;1;;278
07/05/2014;18;14;11;9;8;7;83;68;52;1016;1015;1012;16;16;16;48;27;60;0.00;3;;262
08/05/2014;18;16;12;14;12;9;84;76;67;1019;1018;1016;16;15;5;37;17;47;T;7;Rain;227
09/05/2014;19;16;12;14;11;9;93;73;52;1022;1021;1019;16;16;16;53;27;66;0.00;4;;276
10/05/2014;19;16;11;9;8;6;83;64;44;1021;1019;1017;16;16;16;63;33;76;0.00;1;;277
11/05/2014;24;17;11;9;6;2;77;51;25;1020;1018;1016;16;16;16;56;25;64;0.00;1;;301
12/05/2014;29;20;11;13;8;4;77;51;25;1020;1019;1017;16;16;16;40;13;48;0.00;2;;288
13/05/2014;33;24;15;15;8;3;68;42;15;1020;1019;1018;16;16;14;32;9;35;0.00;1;;306
14/05/2014;33;25;17;15;8;1;73;44;15;1020;1019;1017;16;16;16;35;13;40;0.00;1;;310
15/05/2014;29;22;14;14;7;3;67;47;27;1019;1019;1018;16;16;16;47;17;53;0.00;4;;294
16/05/2014;22;18;13;12;11;9;86;65;44;1019;1018;1016;16;16;16;48;27;60;0.00;5;;280
17/05/2014;19;17;14;12;11;9;86;72;58;1017;1016;1015;16;16;16;48;26;61;0.00;6;;265
18/05/2014;20;17;14;12;11;9;86;72;58;1016;1015;1014;16;16;16;63;33;74;0.00;3;;272
19/05/2014;20;17;13;12;11;9;80;66;52;1015;1015;1014;16;16;16;47;30;53;T;6;;268
20/05/2014;22;18;13;12;11;9;83;65;47;1016;1015;1014;16;16;16;37;22;45;0.00;5;;267
21/05/2014;22;18;13;12;11;11;86;70;53;1015;1014;1014;16;16;16;40;19;47;0.00;5;;271
22/05/2014;21;17;12;12;11;11;86;72;57;1017;1015;1014;16;16;14;35;20;42;0.00;5;;278
23/05/2014;21;17;12;12;11;10;93;76;59;1017;1016;1014;16;16;16;45;20;53;0.00;5;;281
24/05/2014;19;16;13;12;11;9;86;71;56;1016;1015;1014;16;16;16;40;25;52;0.00;3;;279
25/05/2014;22;17;12;11;9;8;83;62;41;1015;1014;1013;16;16;16;60;26;66;0.00;1;;288
26/05/2014;22;18;13;12;10;8;83;68;53;1017;1016;1014;16;16;16;60;35;71;0.00;1;;280
27/05/2014;20;16;12;9;8;7;77;63;48;1018;1017;1015;16;16;16;60;30;69;0.00;1;;271
28/05/2014;22;17;12;8;7;5;77;57;37;1019;1017;1014;16;16;16;45;27;53;0.00;0;;274
29/05/2014;26;19;12;13;9;7;77;55;33;1014;1014;1013;16;16;16;39;16;45;0.00;1;;288
30/05/2014;18;15;11;10;9;8;83;72;60;1015;1014;1013;16;16;14;42;22;56;0.00;5;;264
31/05/2014;20;16;11;12;11;9;89;74;58;1015;1014;1013;16;16;16;40;18;47;0.00;4;;289
01/06/2014;22;17;11;13;11;9;96;75;53;1014;1012;1009;16;16;16;37;18;42;0.00;2;;306
02/06/2014;19;16;11;11;10;8;89;74;58;1013;1012;1010;16;16;16;39;16;47;0.00;4;;227
03/06/2014;19;16;12;11;10;9;89;74;58;1014;1013;1012;16;16;16;37;18;45;0.00;2;;267
04/06/2014;20;16;12;12;11;9;89;72;55;1013;1011;1010;16;16;14;39;18;47;0.00;3;;304
05/06/2014;22;17;12;13;12;10;93;75;57;1011;1010;1009;16;16;16;37;16;47;0.00;1;;311
06/06/2014;22;17;12;13;12;10;93;75;57;1011;1010;1009;16;16;16;39;18;47;0.00;1;;303
07/06/2014;21;17;12;13;11;10;93;74;55;1011;1010;1008;16;16;14;39;17;47;0.00;2;;303
08/06/2014;31;22;13;15;12;11;86;58;29;1010;1008;1006;16;16;14;37;17;45;0.00;0;;291
09/06/2014;25;20;14;16;13;12;84;67;50;1008;1007;1005;16;16;16;42;19;50;0.00;1;;297
10/06/2014;23;19;14;14;13;12;87;72;57;1010;1008;1007;16;16;16;35;15;42;0.00;2;;291
11/06/2014;23;18;14;13;12;11;80;65;49;1013;1011;1010;16;16;16;32;18;40;0.00;1;;203
12/06/2014;19;17;13;11;11;10;86;71;56;1016;1014;1013;16;16;16;58;27;106;0.00;4;;258
13/06/2014;23;18;12;13;11;10;93;70;46;1015;1014;1013;16;16;16;48;24;56;0.00;2;;280
14/06/2014;29;21;13;13;11;9;83;58;33;1014;1012;1010;16;16;16;42;17;48;0.00;2;;290
15/06/2014;21;17;13;11;11;9;83;69;55;1011;1010;1009;16;16;16;61;27;74;0.00;5;;252
16/06/2014;18;16;13;11;9;8;86;71;56;1014;1012;1011;16;16;16;52;26;66;0.00;4;;250
17/06/2014;24;18;12;9;8;6;77;56;35;1014;1013;1012;16;16;16;40;17;48;0.00;1;;281
18/06/2014;30;22;13;15;10;6;77;49;21;1014;1014;1013;16;16;16;40;17;50;0.00;0;;299
19/06/2014;22;18;13;11;11;10;86;69;51;1016;1015;1014;16;16;16;39;22;47;0.00;2;;293
20/06/2014;24;19;13;12;11;9;80;63;46;1015;1015;1014;16;16;16;47;22;58;0.00;4;;287
21/06/2014;19;16;13;11;10;9;83;72;60;1014;1013;1012;16;16;16;47;19;56;0.00;4;;280
22/06/2014;20;17;13;11;11;9;80;69;58;1015;1014;1013;16;16;16;50;21;61;0.00;3;;267
23/06/2014;22;18;13;11;11;8;86;67;48;1015;1014;1013;16;16;14;47;23;56;0.00;4;;279
24/06/2014;21;17;14;13;12;10;87;72;57;1017;1015;1014;16;16;16;58;27;66;0.25;3;;278
25/06/2014;21;18;14;15;14;13;93;81;68;1016;1015;1015;16;16;16;37;21;48;T;7;;260
26/06/2014;23;18;14;14;13;12;100;77;53;1016;1015;1015;16;15;8;40;20;47;T;5;Rain;275
27/06/2014;24;19;15;16;14;13;90;74;57;1016;1015;1014;16;16;16;40;21;50;0.00;4;;272
28/06/2014;23;19;14;13;12;11;93;71;49;1015;1014;1013;16;16;16;52;28;61;0.00;4;;276
29/06/2014;27;21;14;16;12;11;86;63;39;1014;1012;1010;16;16;16;48;21;53;0.00;0;;298
30/06/2014;28;22;15;16;13;11;84;63;42;1010;1009;1008;16;16;14;34;15;39;0.00;4;;302
01/07/2014;24;19;14;15;13;12;87;70;53;1011;1010;1009;16;16;16;34;13;39;0.00;2;;305
02/07/2014;24;19;14;14;13;12;87;69;50;1013;1012;1011;16;16;14;42;20;53;0.00;4;;273
03/07/2014;23;18;14;12;12;12;86;70;53;1014;1013;1012;16;16;16;34;19;40;0.00;1;;279
04/07/2014;20;17;13;12;12;11;93;74;55;1016;1014;1013;16;16;13;42;20;52;0.00;1;;296
05/07/2014;22;17;12;13;12;11;93;75;57;1019;1017;1016;16;16;16;40;22;48;0.00;2;;291
06/07/2014;21;16;12;13;12;11;100;79;57;1018;1016;1014;16;16;16;47;26;52;0.00;1;;296
07/07/2014;22;17;12;14;13;12;100;81;61;1014;1012;1010;16;16;16;40;20;47;0.00;5;;304
08/07/2014;24;19;13;14;13;12;93;73;53;1013;1012;1011;16;16;16;32;14;40;0.00;2;;307
09/07/2014;24;19;15;16;13;13;87;72;57;1014;1013;1011;16;16;14;29;13;35;0.00;4;;251
10/07/2014;23;20;16;14;13;13;84;69;53;1014;1013;1012;16;16;16;37;19;48;0.00;4;;212
11/07/2014;22;19;16;14;13;12;84;71;57;1019;1016;1014;16;16;16;35;21;42;0.00;3;;236
12/07/2014;21;17;12;14;13;9;93;78;63;1020;1018;1017;16;16;16;45;23;53;0.00;6;;274
13/07/2014;20;16;12;14;12;9;100;84;68;1017;1015;1012;16;16;14;40;26;48;0.00;6;;283
14/07/2014;24;19;14;16;14;13;93;75;57;1013;1012;1011;16;16;16;35;16;39;0.00;4;;304
15/07/2014;27;21;15;18;16;14;93;74;54;1016;1014;1013;16;16;16;29;14;37;0.00;6;;285
16/07/2014;26;21;17;17;15;14;93;74;54;1017;1016;1015;16;16;14;35;17;47;0.00;4;;242
17/07/2014;23;21;17;15;14;14;84;71;57;1016;1015;1014;16;16;16;37;16;48;0.00;3;;237
18/07/2014;23;20;17;14;14;14;84;71;57;1017;1015;1014;16;16;16;29;17;45;0.00;3;;230
19/07/2014;23;20;16;16;14;13;90;76;61;1014;1014;1013;16;16;16;34;18;37;0.00;5;;288
20/07/2014;26;20;14;16;15;13;97;76;54;1015;1014;1013;16;16;16;32;17;50;0.00;5;;280
21/07/2014;24;22;18;16;15;13;81;69;57;1018;1017;1015;16;16;16;35;17;45;0.00;4;;255
22/07/2014;25;22;18;15;14;14;84;69;54;1020;1018;1017;16;16;16;35;15;47;T;5;Thunderstorm;240
23/07/2014;24;21;18;17;16;14;84;74;64;1021;1019;1017;16;16;16;39;19;48;0.00;4;;257
24/07/2014;28;22;16;17;14;12;90;68;45;1017;1014;1010;16;16;16;42;23;50;0.00;2;;293
25/07/2014;32;24;17;19;14;12;84;61;37;1012;1011;1010;16;16;16;42;17;47;0.00;1;;310
26/07/2014;25;21;16;15;14;14;84;69;54;1014;1013;1012;16;16;16;42;22;50;0.00;2;;299
27/07/2014;25;21;16;16;14;14;90;74;57;1016;1014;1013;16;16;16;40;21;50;T;3;Rain;300
28/07/2014;23;19;16;15;14;14;90;74;57;1017;1017;1015;16;16;16;42;22;50;0.00;5;;299
29/07/2014;23;19;16;15;14;14;90;76;61;1018;1016;1015;16;16;16;40;24;47;0.00;2;;298
30/07/2014;22;18;14;14;14;13;100;81;61;1016;1015;1014;16;16;16;42;24;48;0.00;1;;296
31/07/2014;22;18;14;15;14;13;100;81;61;1015;1014;1012;16;16;16;39;21;47;0.00;4;;304
01/08/2014;22;19;15;14;14;14;90;76;61;1013;1012;1011;16;16;16;39;24;47;0.00;3;;297
02/08/2014;21;18;15;14;13;13;93;78;63;1014;1013;1013;16;16;16;43;25;53;0.00;4;;286
03/08/2014;21;18;16;14;13;13;84;73;61;1015;1014;1013;16;16;16;35;18;45;0.00;6;;254
04/08/2014;24;20;16;15;14;13;84;73;61;1016;1015;1014;16;16;16;26;14;35;0.00;6;;261
05/08/2014;23;20;17;17;14;14;84;75;66;1019;1017;1016;16;16;16;37;17;42;0.00;6;;296
06/08/2014;25;21;16;17;15;14;90;75;60;1017;1016;1014;16;16;16;37;21;45;T;6;Rain;295
07/08/2014;21;18;16;14;14;13;90;77;63;1015;1014;1013;16;16;16;42;19;48;0.00;4;;285
08/08/2014;23;19;16;13;13;12;84;69;53;1014;1013;1012;16;16;16;35;18;40;0.00;2;;292
09/08/2014;21;18;15;13;13;12;87;74;61;1016;1014;1013;16;16;16;40;22;47;0.00;5;;260
10/08/2014;25;21;16;16;14;13;84;69;54;1016;1015;1013;16;16;16;29;12;35;0.00;5;;235
11/08/2014;26;21;16;16;14;13;84;66;48;1014;1014;1012;16;16;16;32;13;42;0.00;4;;285
12/08/2014;25;21;17;15;14;13;84;69;54;1015;1014;1013;16;16;16;35;17;42;0.00;5;;249
13/08/2014;25;21;16;15;14;13;90;72;54;1016;1015;1014;16;16;16;45;20;52;0.00;3;;285
14/08/2014;23;19;16;15;14;14;90;76;61;1015;1014;1012;16;16;16;39;19;45;0.00;3;;298
15/08/2014;23;19;16;16;14;13;90;74;57;1016;1015;1014;16;16;16;39;17;45;0.00;3;;293
16/08/2014;23;19;15;16;14;14;97;79;61;1017;1016;1014;16;16;16;40;17;47;0.00;4;;304
17/08/2014;22;18;14;15;14;13;97;79;61;1017;1015;1013;16;16;16;45;19;50;0.00;5;;287
18/08/2014;21;18;16;14;14;13;90;78;66;1013;1012;1010;16;16;11;39;18;52;0.00;6;;265
19/08/2014;24;20;16;15;14;14;90;74;57;1012;1011;1009;16;16;13;27;11;40;0.00;5;;212
20/08/2014;23;20;17;15;14;14;84;73;61;1014;1012;1011;16;16;16;39;15;47;0.00;3;;204
21/08/2014;23;20;16;16;15;14;97;81;64;1015;1013;1013;16;16;16;40;17;48;0.00;2;;275
22/08/2014;25;20;15;16;14;13;97;77;56;1014;1013;1013;16;16;16;40;14;48;0.00;2;;276
23/08/2014;24;19;14;15;13;12;93;72;50;1014;1013;1011;16;16;16;23;9;39;0.00;2;;281
24/08/2014;24;19;14;15;13;12;87;72;57;1013;1011;1010;16;16;16;35;16;40;0.00;3;;264
25/08/2014;23;20;16;14;13;12;84;69;53;1014;1012;1011;16;16;16;32;13;40;0.00;4;;218
26/08/2014;23;19;15;14;13;12;84;71;57;1016;1015;1014;16;16;16;37;17;45;0.00;1;;283
27/08/2014;23;19;16;16;15;14;90;76;61;1018;1017;1016;16;16;16;42;19;48;0.00;1;;295
28/08/2014;23;19;15;16;15;14;97;79;61;1019;1017;1014;16;16;16;48;20;53;0.00;3;;293
29/08/2014;22;19;16;16;16;14;97;83;68;1015;1013;1012;16;16;14;40;16;52;0.00;6;;288
30/08/2014;27;22;17;16;15;13;93;69;45;1013;1012;1011;16;16;16;47;26;58;0.00;3;;282
31/08/2014;24;21;17;16;14;13;90;74;57;1014;1012;1011;16;16;16;42;20;50;0.00;1;;289
01/09/2014;28;22;16;18;15;13;90;65;40;1011;1010;1007;16;16;14;39;17;47;0.00;0;;304
02/09/2014;23;19;16;16;14;14;90;76;61;1011;1009;1008;16;16;14;37;18;42;0.00;1;;279
03/09/2014;24;20;16;16;14;13;90;75;60;1009;1008;1006;16;16;16;34;14;80;0.00;4;;265
04/09/2014;24;20;16;17;14;14;90;74;58;1009;1007;1006;16;16;14;27;11;32;0.00;4;;287
05/09/2014;24;20;16;16;14;13;90;72;54;1013;1011;1009;16;15;11;32;13;37;0.00;4;;279
06/09/2014;22;19;15;14;13;12;87;72;57;1015;1013;1012;16;15;13;34;15;40;0.00;4;;275
07/09/2014;22;18;14;13;12;12;86;72;57;1013;1011;1010;16;16;16;40;19;48;0.00;2;;270
08/09/2014;20;17;14;12;12;11;80;69;58;1014;1012;1011;16;16;16;39;20;47;0.00;3;;263
09/09/2014;22;18;15;14;13;12;93;78;63;1016;1014;1013;16;16;14;37;17;45;0.00;4;;280
10/09/2014;28;21;13;17;14;11;97;72;47;1014;1013;1010;16;13;1;39;14;47;0.00;2;Fog;260
